Url,"Classe de ressource",Titre,Créateur,Sujet,Editeur,Contributeur,Date,Type,Format,Identifiant,Source,Langue,Relation,Droits,"Importance matérielle",Support,"Est remplacé par","Est une partie de","Couverture spatiale","Couverture temporelle","Droits d’accès","Citation bibliographique",Licence,"Méthode pédagogique","Périodicité des entrées",ISBN,Issn
https://octaviana.fr/s/octaviana/item/176573,,"Département de chinois","Université paris 8","Université de Paris VIII -- histoire",,,1987-1988,"Primary Source Document",application/pdf,FVNP0591,"Paris 8, V 66",fre,,,,Numérisé,,FVNP,,"XXe siècle","Accessible à tous·tes",,"Toute reproduction même partielle est interdite sans accord exprès de(s) l'auteur(s) ou ayant-droit(s)",,FVNP0591,,
https://octaviana.fr/s/octaviana/item/176572,,"Département d'études des pays anglophones. Recherche : maîtrises, DEA et doctorats de 3ème cycle, séminaires de recherche, doctorats d'Etat, colloques, ""Encrages"" (revue du département)","Université paris 8","Université de Paris VIII -- histoire",,,1987-1988,"Primary Source Document",application/pdf,FVNP0590,"Paris 8, V 66",fre,,,,Numérisé,,FVNP,,"XXe siècle","Accessible à tous·tes",,"Toute reproduction même partielle est interdite sans accord exprès de(s) l'auteur(s) ou ayant-droit(s)",,FVNP0590,,
https://octaviana.fr/s/octaviana/item/176571,,"Département d'études des pays anglophones. Guide des études, 1er cycle en anglais","Université paris 8","Université de Paris VIII -- histoire",,,1987-1988,"Primary Source Document",application/pdf,FVNP0589,"Paris 8, V 66",fre,,,,Numérisé,,FVNP,,"XXe siècle","Accessible à tous·tes",,"Toute reproduction même partielle est interdite sans accord exprès de(s) l'auteur(s) ou ayant-droit(s)",,FVNP0589,,
https://octaviana.fr/s/octaviana/item/176570,,"U.F.R. 6 Département des sciences du langage. Sections : linguistique générale et didactique des langues","Université paris 8","Université de Paris VIII -- histoire",,,1987-1988,"Primary Source Document",application/pdf,FVNP0588,"Paris 8, V 66",fre,,,,Numérisé,,FVNP,,"XXe siècle","Accessible à tous·tes",,"Toute reproduction même partielle est interdite sans accord exprès de(s) l'auteur(s) ou ayant-droit(s)",,FVNP0588,,
https://octaviana.fr/s/octaviana/item/176569,,"Institut français d'urbanisme","Université paris 8","Université de Paris VIII -- histoire",,,1987-1988,"Primary Source Document",application/pdf,FVNP0587,"Paris 8, V 66",fre,,,,Numérisé,,FVNP,,"XXe siècle","Accessible à tous·tes",,"Toute reproduction même partielle est interdite sans accord exprès de(s) l'auteur(s) ou ayant-droit(s)",,FVNP0587,,
https://octaviana.fr/s/octaviana/item/176568,,"Département d'études des pays anglophones","Université paris 8","Université de Paris VIII -- histoire",,,1987-1988,"Primary Source Document",application/pdf,FVNP0586,"Paris 8, V 66",fre,,,,Numérisé,,FVNP,,"XXe siècle","Accessible à tous·tes",,"Toute reproduction même partielle est interdite sans accord exprès de(s) l'auteur(s) ou ayant-droit(s)",,FVNP0586,,
https://octaviana.fr/s/octaviana/item/176567,,"Département musique : formation à l'animation musicale - AMUD (Animation Musicale à l'Université de Saint-Denis)","Université paris 8","Université de Paris VIII -- histoire",,,1987-1988,"Primary Source Document",application/pdf,FVNP0585,"Paris 8, V 66",fre,,,,Numérisé,,FVNP,,"XXe siècle","Accessible à tous·tes",,"Toute reproduction même partielle est interdite sans accord exprès de(s) l'auteur(s) ou ayant-droit(s)",,FVNP0585,,
https://octaviana.fr/s/octaviana/item/176566,,"Département Animation Socio-culturelle - Gestion","Université paris 8","Université de Paris VIII -- histoire",,,1987-1988,"Primary Source Document",application/pdf,FVNP0584,"Paris 8, V 66",fre,,,,Numérisé,,FVNP,,"XXe siècle","Accessible à tous·tes",,"Toute reproduction même partielle est interdite sans accord exprès de(s) l'auteur(s) ou ayant-droit(s)",,FVNP0584,,
https://octaviana.fr/s/octaviana/item/176565,,"D.U. Information et Communication (INFOCOM)","Université paris 8","Université de Paris VIII -- histoire",,,1987-1988,"Primary Source Document",application/pdf,FVNP0583,"Paris 8, V 66",fre,,,,Numérisé,,FVNP,,"XXe siècle","Accessible à tous·tes",,"Toute reproduction même partielle est interdite sans accord exprès de(s) l'auteur(s) ou ayant-droit(s)",,FVNP0583,,
https://octaviana.fr/s/octaviana/item/176564,,"Plaquette ""introduction à l'informatique"" - Cellule Informatique pour tous, 1er semestre","Université paris 8","Université de Paris VIII -- histoire",,,1987-1988,"Primary Source Document",application/pdf,FVNP0582,"Paris 8, V 66",fre,,,,Numérisé,,FVNP,,"XXe siècle","Accessible à tous·tes",,"Toute reproduction même partielle est interdite sans accord exprès de(s) l'auteur(s) ou ayant-droit(s)",,FVNP0582,,
https://octaviana.fr/s/octaviana/item/176563,,"Département d'espagnol","Université paris 8","Université de Paris VIII -- histoire",,,1987-1988,"Primary Source Document",application/pdf,FVNP0581,"Paris 8, V 66",fre,,,,Numérisé,,FVNP,,"XXe siècle","Accessible à tous·tes",,"Toute reproduction même partielle est interdite sans accord exprès de(s) l'auteur(s) ou ayant-droit(s)",,FVNP0581,,
https://octaviana.fr/s/octaviana/item/176562,,"Formation doctorale, DEA ""Texte Imaginaire Société""","Université paris 8","Université de Paris VIII -- histoire",,,1987-1988,"Primary Source Document",application/pdf,FVNP0580,"Paris 8, V 66",fre,,,,Numérisé,,FVNP,,"XXe siècle","Accessible à tous·tes",,"Toute reproduction même partielle est interdite sans accord exprès de(s) l'auteur(s) ou ayant-droit(s)",,FVNP0580,,
https://octaviana.fr/s/octaviana/item/176561,,"Université de Paris VIII, département d'économie politique ; Université de Paris VII, UER GHSS (section économie) : DEA, doctorat ""Structures Productives et Système Mondial""","Université paris 8","Université de Paris VIII -- histoire",,,1987-1988,"Primary Source Document",application/pdf,FVNP0579,"Paris 8, V 66",fre,,,,Numérisé,,FVNP,,"XXe siècle","Accessible à tous·tes",,"Toute reproduction même partielle est interdite sans accord exprès de(s) l'auteur(s) ou ayant-droit(s)",,FVNP0579,,
https://octaviana.fr/s/octaviana/item/176560,,"U.F.R 8 CAPFED, Formation ""Education Communication Animation"", 2ème semestre","Université paris 8","Université de Paris VIII -- histoire",,,1987-1988,"Primary Source Document",application/pdf,FVNP0578,"Paris 8, V 66",fre,,,,Numérisé,,FVNP,,"XXe siècle","Accessible à tous·tes",,"Toute reproduction même partielle est interdite sans accord exprès de(s) l'auteur(s) ou ayant-droit(s)",,FVNP0578,,
https://octaviana.fr/s/octaviana/item/176559,,"Premier cycle ""Arts""","Université paris 8","Université de Paris VIII -- histoire",,,1987-1988,"Primary Source Document",application/pdf,FVNP0577,"Paris 8, V 66",fre,,,,Numérisé,,FVNP,,"XXe siècle","Accessible à tous·tes",,"Toute reproduction même partielle est interdite sans accord exprès de(s) l'auteur(s) ou ayant-droit(s)",,FVNP0577,,
https://octaviana.fr/s/octaviana/item/176558,,"Département de littérature générale et comparée 1er semestre","Université paris 8","Université de Paris VIII -- histoire",,,1987-1988,"Primary Source Document",application/pdf,FVNP0576,"Paris 8, V 66",fre,,,,Numérisé,,FVNP,,"XXe siècle","Accessible à tous·tes",,"Toute reproduction même partielle est interdite sans accord exprès de(s) l'auteur(s) ou ayant-droit(s)",,FVNP0576,,
https://octaviana.fr/s/octaviana/item/176557,,"U.F.R. 02 : Pouvoir Administration Echanges","Université paris 8","Université de Paris VIII -- histoire",,,1987-1988,"Primary Source Document",application/pdf,FVNP0575,"Paris 8, V 66",fre,,,,Numérisé,,FVNP,,"XXe siècle","Accessible à tous·tes",,"Toute reproduction même partielle est interdite sans accord exprès de(s) l'auteur(s) ou ayant-droit(s)",,FVNP0575,,
https://octaviana.fr/s/octaviana/item/176556,,"Sciences politiques, 2ème cycle","Université paris 8","Université de Paris VIII -- histoire",,,1987-1988,"Primary Source Document",application/pdf,FVNP0574,"Paris 8, V 66",fre,,,,Numérisé,,FVNP,,"XXe siècle","Accessible à tous·tes",,"Toute reproduction même partielle est interdite sans accord exprès de(s) l'auteur(s) ou ayant-droit(s)",,FVNP0574,,
https://octaviana.fr/s/octaviana/item/176555,,"Filière études féminines 2ème semestre","Université paris 8","Université de Paris VIII -- histoire",,,1987-1988,"Primary Source Document",application/pdf,FVNP0573,"Paris 8, V 66",fre,,,,Numérisé,,FVNP,,"XXe siècle","Accessible à tous·tes",,"Toute reproduction même partielle est interdite sans accord exprès de(s) l'auteur(s) ou ayant-droit(s)",,FVNP0573,,
https://octaviana.fr/s/octaviana/item/176554,,"Filière études féminines 1er semestre","Université paris 8","Université de Paris VIII -- histoire",,,1987-1988,"Primary Source Document",application/pdf,FVNP0572,"Paris 8, V 66",fre,,,,Numérisé,,FVNP,,"XXe siècle","Accessible à tous·tes",,"Toute reproduction même partielle est interdite sans accord exprès de(s) l'auteur(s) ou ayant-droit(s)",,FVNP0572,,
https://octaviana.fr/s/octaviana/item/176553,,"U.F.R. Psychologie, pratiques cliniques et sociales, 2ème et 3ème cycles. Guide de l'étudiant","Université paris 8","Université de Paris VIII -- histoire",,,1987-1988,"Primary Source Document",application/pdf,FVNP0571,"Paris 8, V 66",fre,,,,Numérisé,,FVNP,,"XXe siècle","Accessible à tous·tes",,"Toute reproduction même partielle est interdite sans accord exprès de(s) l'auteur(s) ou ayant-droit(s)",,FVNP0571,,
https://octaviana.fr/s/octaviana/item/176552,,"Département de mathématiques : mathématiques, histoire et philosophie des sciences","Université paris 8","Université de Paris VIII -- histoire",,,1987-1988,"Primary Source Document",application/pdf,FVNP0570,"Paris 8, V 66",fre,,,,Numérisé,,FVNP,,"XXe siècle","Accessible à tous·tes",,"Toute reproduction même partielle est interdite sans accord exprès de(s) l'auteur(s) ou ayant-droit(s)",,FVNP0570,,
https://octaviana.fr/s/octaviana/item/176551,,"DESS Documentation et technologies avancées","Université paris 8","Université de Paris VIII -- histoire",,,1987-1988,"Primary Source Document",application/pdf,FVNP0569,"Paris 8, V 66",fre,,,,Numérisé,,FVNP,,"XXe siècle","Accessible à tous·tes",,"Toute reproduction même partielle est interdite sans accord exprès de(s) l'auteur(s) ou ayant-droit(s)",,FVNP0569,,
https://octaviana.fr/s/octaviana/item/176550,,"U.F.R. Psychologie, pratiques cliniques et sociales, 1er cycle. Guide de l'étudiant","Université paris 8","Université de Paris VIII -- histoire",,,1987-1988,"Primary Source Document",application/pdf,FVNP0568,"Paris 8, V 66",fre,,,,Numérisé,,FVNP,,"XXe siècle","Accessible à tous·tes",,"Toute reproduction même partielle est interdite sans accord exprès de(s) l'auteur(s) ou ayant-droit(s)",,FVNP0568,,
https://octaviana.fr/s/octaviana/item/176549,,"Département d'études slaves","Université paris 8","Université de Paris VIII -- histoire",,,1987-1988,"Primary Source Document",application/pdf,FVNP0567,"Paris 8, V 66",fre,,,,Numérisé,,FVNP,,"XXe siècle","Accessible à tous·tes",,"Toute reproduction même partielle est interdite sans accord exprès de(s) l'auteur(s) ou ayant-droit(s)",,FVNP0567,,
https://octaviana.fr/s/octaviana/item/176548,,"Département d'arts plastiques","Université paris 8","Université de Paris VIII -- histoire",,,1987-1988,"Primary Source Document",application/pdf,FVNP0566,"Paris 8, V 66",fre,,,,Numérisé,,FVNP,,"XXe siècle","Accessible à tous·tes",,"Toute reproduction même partielle est interdite sans accord exprès de(s) l'auteur(s) ou ayant-droit(s)",,FVNP0566,,
https://octaviana.fr/s/octaviana/item/176547,,"Territoires Economies Sociétés : DEUG","Université paris 8","Université de Paris VIII -- histoire",,,1987-1988,"Primary Source Document",application/pdf,FVNP0565,"Paris 8, V 66",fre,,,,Numérisé,,FVNP,,"XXe siècle","Accessible à tous·tes",,"Toute reproduction même partielle est interdite sans accord exprès de(s) l'auteur(s) ou ayant-droit(s)",,FVNP0565,,
https://octaviana.fr/s/octaviana/item/176546,,"U.F.R. CAPFED : Communication, Animation, Psychanalyse, Formation, Education, Didactique. Sciences de l'éducation, formation doctorale : ""Approche multiréférentielle des situations, des pratiques et des systèmes éducatifs""","Université paris 8","Université de Paris VIII -- histoire",,,1987-1988,"Primary Source Document",application/pdf,FVNP0564,"Paris 8, V 66",fre,,,,Numérisé,,FVNP,,"XXe siècle","Accessible à tous·tes",,"Toute reproduction même partielle est interdite sans accord exprès de(s) l'auteur(s) ou ayant-droit(s)",,FVNP0564,,
https://octaviana.fr/s/octaviana/item/176545,,"Département d'études des pays anglophones : diplôme d'études supérieures d'université ; formation supérieure en traduction et interprétariat","Université paris 8","Université de Paris VIII -- histoire",,,1987-1988,"Primary Source Document",application/pdf,FVNP0563,"Paris 8, V 66",fre,,,,Numérisé,,FVNP,,"XXe siècle","Accessible à tous·tes",,"Toute reproduction même partielle est interdite sans accord exprès de(s) l'auteur(s) ou ayant-droit(s)",,FVNP0563,,
https://octaviana.fr/s/octaviana/item/176544,,"Etudes africaines : certificat de spécialité et diplôme d'études supérieures","Université paris 8","Université de Paris VIII -- histoire",,,1987-1988,"Primary Source Document",application/pdf,FVNP0562,"Paris 8, V 66",fre,,,,Numérisé,,FVNP,,"XXe siècle","Accessible à tous·tes",,"Toute reproduction même partielle est interdite sans accord exprès de(s) l'auteur(s) ou ayant-droit(s)",,FVNP0562,,
https://octaviana.fr/s/octaviana/item/176543,,"Département musique","Université paris 8","Université de Paris VIII -- histoire",,,1987-1988,"Primary Source Document",application/pdf,FVNP0561,"Paris 8, V 66",fre,,,,Numérisé,,FVNP,,"XXe siècle","Accessible à tous·tes",,"Toute reproduction même partielle est interdite sans accord exprès de(s) l'auteur(s) ou ayant-droit(s)",,FVNP0561,,
https://octaviana.fr/s/octaviana/item/176542,,"Département de littérature française, 1er semestre","Université paris 8","Université de Paris VIII -- histoire",,,1987-1988,"Primary Source Document",application/pdf,FVNP0560,"Paris 8, V 66",fre,,,,Numérisé,,FVNP,,"XXe siècle","Accessible à tous·tes",,"Toute reproduction même partielle est interdite sans accord exprès de(s) l'auteur(s) ou ayant-droit(s)",,FVNP0560,,
https://octaviana.fr/s/octaviana/item/176541,,"Documentation : diplôme de spécialisation mention documentation ; maîtrise de documentation et information scientifique et technique","Université paris 8","Université de Paris VIII -- histoire",,,1987-1988,"Primary Source Document",application/pdf,FVNP0559,"Paris 8, V 66",fre,,,,Numérisé,,FVNP,,"XXe siècle","Accessible à tous·tes",,"Toute reproduction même partielle est interdite sans accord exprès de(s) l'auteur(s) ou ayant-droit(s)",,FVNP0559,,
https://octaviana.fr/s/octaviana/item/176540,,"Département d'italien","Université paris 8","Université de Paris VIII -- histoire",,,1987-1988,"Primary Source Document",application/pdf,FVNP0558,"Paris 8, V 66",fre,,,,Numérisé,,FVNP,,"XXe siècle","Accessible à tous·tes",,"Toute reproduction même partielle est interdite sans accord exprès de(s) l'auteur(s) ou ayant-droit(s)",,FVNP0558,,
https://octaviana.fr/s/octaviana/item/176539,,"Département de philosophie","Université paris 8","Université de Paris VIII -- histoire",,,1987-1988,"Primary Source Document",application/pdf,FVNP0557,"Paris 8, V 66",fre,,,,Numérisé,,FVNP,,"XXe siècle","Accessible à tous·tes",,"Toute reproduction même partielle est interdite sans accord exprès de(s) l'auteur(s) ou ayant-droit(s)",,FVNP0557,,
https://octaviana.fr/s/octaviana/item/176538,,"Magistère aménagement (milieux, espaces, sociétés) organisé par les universités P1983aris I et Paris VIII","Université paris 8","Université de Paris VIII -- histoire",,,1986-1987,"Primary Source Document",application/pdf,FVNP0556,"Paris 8, V 65",fre,,,,Numérisé,,FVNP,,"XXe siècle","Accessible à tous·tes",,"Toute reproduction même partielle est interdite sans accord exprès de(s) l'auteur(s) ou ayant-droit(s)",,FVNP0556,,
https://octaviana.fr/s/octaviana/item/176537,,"Institut d'étude des pays de langue portugaise","Université paris 8","Université de Paris VIII -- histoire",,,1986-1987,"Primary Source Document",application/pdf,FVNP0555,"Paris 8, V 65",fre,,,,Numérisé,,FVNP,,"XXe siècle","Accessible à tous·tes",,"Toute reproduction même partielle est interdite sans accord exprès de(s) l'auteur(s) ou ayant-droit(s)",,FVNP0555,,
https://octaviana.fr/s/octaviana/item/176536,,"Inscriptions en DEA études artistiques","Université paris 8","Université de Paris VIII -- histoire",,,1986-1987,"Primary Source Document",application/pdf,FVNP0554,"Paris 8, V 65",fre,,,,Numérisé,,FVNP,,"XXe siècle","Accessible à tous·tes",,"Toute reproduction même partielle est interdite sans accord exprès de(s) l'auteur(s) ou ayant-droit(s)",,FVNP0554,,
https://octaviana.fr/s/octaviana/item/176535,,"Département informatique, 1986-1987","Université paris 8","Université de Paris VIII -- histoire",,,1986-1987,"Primary Source Document",application/pdf,FVNP0553,"Paris 8, V 65",fre,,,,Numérisé,,FVNP,,"XXe siècle","Accessible à tous·tes",,"Toute reproduction même partielle est interdite sans accord exprès de(s) l'auteur(s) ou ayant-droit(s)",,FVNP0553,,
https://octaviana.fr/s/octaviana/item/176484,,"UFR Communication animation psychanalyse, formation éducation, didactique, 1986-1987","Université paris 8","Université de Paris VIII -- histoire",,,1986-1987,"Primary Source Document",application/pdf,FVNP0552,"Paris 8, V 65",fre,,,,Numérisé,,FVNP,,"XXe siècle","Accessible à tous·tes",,"Toute reproduction même partielle est interdite sans accord exprès de(s) l'auteur(s) ou ayant-droit(s)",,FVNP0552,,
https://octaviana.fr/s/octaviana/item/176483,,"UFR psychologie, pratiques cliniques et sociales, 1986-1987","Université paris 8","Université de Paris VIII -- histoire",,,1986-1987,"Primary Source Document",application/pdf,FVNP0551,"Paris 8, V 65",fre,,,,Numérisé,,FVNP,,"XXe siècle","Accessible à tous·tes",,"Toute reproduction même partielle est interdite sans accord exprès de(s) l'auteur(s) ou ayant-droit(s)",,FVNP0551,,
https://octaviana.fr/s/octaviana/item/176482,,"Département documentation, 1986-1987","Université paris 8","Université de Paris VIII -- histoire",,,1986-1987,"Primary Source Document",application/pdf,FVNP0550,"Paris 8, V 65",fre,,,,Numérisé,,FVNP,,"XXe siècle","Accessible à tous·tes",,"Toute reproduction même partielle est interdite sans accord exprès de(s) l'auteur(s) ou ayant-droit(s)",,FVNP0550,,
https://octaviana.fr/s/octaviana/item/176481,,"Département documentation, 1986-1987","Université paris 8","Université de Paris VIII -- histoire",,,1986-1987,"Primary Source Document",application/pdf,FVNP0549,"Paris 8, V 65",fre,,,,Numérisé,,FVNP,,"XXe siècle","Accessible à tous·tes",,"Toute reproduction même partielle est interdite sans accord exprès de(s) l'auteur(s) ou ayant-droit(s)",,FVNP0549,,
https://octaviana.fr/s/octaviana/item/176480,,"Programme du DEPA, 1er semestre 1986-1987","Université paris 8","Université de Paris VIII -- histoire",,,1986-1987,"Primary Source Document",application/pdf,FVNP0548,"Paris 8, V 65",fre,,,,Numérisé,,FVNP,,"XXe siècle","Accessible à tous·tes",,"Toute reproduction même partielle est interdite sans accord exprès de(s) l'auteur(s) ou ayant-droit(s)",,FVNP0548,,
https://octaviana.fr/s/octaviana/item/176479,,"Diplôme d'université connaissance des banlieues, 1986-1987","Université paris 8","Université de Paris VIII -- histoire",,,1986-1987,"Primary Source Document",application/pdf,FVNP0547,"Paris 8, V 65",fre,,,,Numérisé,,FVNP,,"XXe siècle","Accessible à tous·tes",,"Toute reproduction même partielle est interdite sans accord exprès de(s) l'auteur(s) ou ayant-droit(s)",,FVNP0547,,
https://octaviana.fr/s/octaviana/item/176478,,"Département des sciences du langage, 1986-1987","Université paris 8","Université de Paris VIII -- histoire",,,1986-1987,"Primary Source Document",application/pdf,FVNP0546,"Paris 8, V 65",fre,,,,Numérisé,,FVNP,,"XXe siècle","Accessible à tous·tes",,"Toute reproduction même partielle est interdite sans accord exprès de(s) l'auteur(s) ou ayant-droit(s)",,FVNP0546,,
https://octaviana.fr/s/octaviana/item/176477,,"Écriture et communication, 1986-1987","Université paris 8","Université de Paris VIII -- histoire",,,1986-1987,"Primary Source Document",application/pdf,FVNP0545,"Paris 8, V 65",fre,,,,Numérisé,,FVNP,,"XXe siècle","Accessible à tous·tes",,"Toute reproduction même partielle est interdite sans accord exprès de(s) l'auteur(s) ou ayant-droit(s)",,FVNP0545,,
https://octaviana.fr/s/octaviana/item/176476,,"Études littéraires, texte imaginaire société, 1986-1987","Université paris 8","Université de Paris VIII -- histoire",,,1986-1987,"Primary Source Document",application/pdf,FVNP0544,"Paris 8, V 65",fre,,,,Numérisé,,FVNP,,"XXe siècle","Accessible à tous·tes",,"Toute reproduction même partielle est interdite sans accord exprès de(s) l'auteur(s) ou ayant-droit(s)",,FVNP0544,,
https://octaviana.fr/s/octaviana/item/176475,,"Littérature générale, 2ème semestre 1986-1987","Université paris 8","Université de Paris VIII -- histoire",,,1986-1987,"Primary Source Document",application/pdf,FVNP0543,"Paris 8, V 65",fre,,,,Numérisé,,FVNP,,"XXe siècle","Accessible à tous·tes",,"Toute reproduction même partielle est interdite sans accord exprès de(s) l'auteur(s) ou ayant-droit(s)",,FVNP0543,,
https://octaviana.fr/s/octaviana/item/176474,,"Littérature générale, 1er semestre 1986-1987","Université paris 8","Université de Paris VIII -- histoire",,,1986-1987,"Primary Source Document",application/pdf,FVNP0542,"Paris 8, V 65",fre,,,,Numérisé,,FVNP,,"XXe siècle","Accessible à tous·tes",,"Toute reproduction même partielle est interdite sans accord exprès de(s) l'auteur(s) ou ayant-droit(s)",,FVNP0542,,
https://octaviana.fr/s/octaviana/item/176473,,"Département de littérature française, 1er semestre 1986-1987","Université paris 8","Université de Paris VIII -- histoire",,,1986-1987,"Primary Source Document",application/pdf,FVNP0541,"Paris 8, V 65",fre,,,,Numérisé,,FVNP,,"XXe siècle","Accessible à tous·tes",,"Toute reproduction même partielle est interdite sans accord exprès de(s) l'auteur(s) ou ayant-droit(s)",,FVNP0541,,
https://octaviana.fr/s/octaviana/item/176472,,"Langues, littératures, culture 1986-1987","Université paris 8","Université de Paris VIII -- histoire",,,1986-1987,"Primary Source Document",application/pdf,FVNP0540,"Paris 8, V 65",fre,,,,Numérisé,,FVNP,,"XXe siècle","Accessible à tous·tes",,"Toute reproduction même partielle est interdite sans accord exprès de(s) l'auteur(s) ou ayant-droit(s)",,FVNP0540,,
https://octaviana.fr/s/octaviana/item/176471,,"Sciences de l'éducation, 2ème cycle, 2ème semestre 1986-1987","Université paris 8","Université de Paris VIII -- histoire",,,1986-1987,"Primary Source Document",application/pdf,FVNP0539,"Paris 8, V 65",fre,,,,Numérisé,,FVNP,,"XXe siècle","Accessible à tous·tes",,"Toute reproduction même partielle est interdite sans accord exprès de(s) l'auteur(s) ou ayant-droit(s)",,FVNP0539,,
https://octaviana.fr/s/octaviana/item/176470,,"Sciences de l'éducation, 2ème cycle, 1986-1987","Université paris 8","Université de Paris VIII -- histoire",,,1986-1987,"Primary Source Document",application/pdf,FVNP0538,"Paris 8, V 65",fre,,,,Numérisé,,FVNP,,"XXe siècle","Accessible à tous·tes",,"Toute reproduction même partielle est interdite sans accord exprès de(s) l'auteur(s) ou ayant-droit(s)",,FVNP0538,,
https://octaviana.fr/s/octaviana/item/176469,,"Département de chinois, 1986-1987","Université paris 8","Université de Paris VIII -- histoire",,,1986-1987,"Primary Source Document",application/pdf,FVNP0537,"Paris 8, V 65",fre,,,,Numérisé,,FVNP,,"XXe siècle","Accessible à tous·tes",,"Toute reproduction même partielle est interdite sans accord exprès de(s) l'auteur(s) ou ayant-droit(s)",,FVNP0537,,
https://octaviana.fr/s/octaviana/item/176468,,"Département d'études slaves, 1986-1987","Université paris 8","Université de Paris VIII -- histoire",,,1986-1987,"Primary Source Document",application/pdf,FVNP0536,"Paris 8, V 65",fre,,,,Numérisé,,FVNP,,"XXe siècle","Accessible à tous·tes",,"Toute reproduction même partielle est interdite sans accord exprès de(s) l'auteur(s) ou ayant-droit(s)",,FVNP0536,,
https://octaviana.fr/s/octaviana/item/176467,,"Département d'études littéraires anglaises, 2ème semestre 1986-1987","Université paris 8","Université de Paris VIII -- histoire",,,1986-1987,"Primary Source Document",application/pdf,FVNP0535,"Paris 8, V 65",fre,,,,Numérisé,,FVNP,,"XXe siècle","Accessible à tous·tes",,"Toute reproduction même partielle est interdite sans accord exprès de(s) l'auteur(s) ou ayant-droit(s)",,FVNP0535,,
https://octaviana.fr/s/octaviana/item/176466,,"Département d'études littéraires anglaises, 1er semestre 1986-1987","Université paris 8","Université de Paris VIII -- histoire",,,1986-1987,"Primary Source Document",application/pdf,FVNP0534,"Paris 8, V 65",fre,,,,Numérisé,,FVNP,,"XXe siècle","Accessible à tous·tes",,"Toute reproduction même partielle est interdite sans accord exprès de(s) l'auteur(s) ou ayant-droit(s)",,FVNP0534,,
https://octaviana.fr/s/octaviana/item/176465,,"Département d'espagnol, 1986-1987","Université paris 8","Université de Paris VIII -- histoire",,,1986-1987,"Primary Source Document",application/pdf,FVNP0533,"Paris 8, V 65",fre,,,,Numérisé,,FVNP,,"XXe siècle","Accessible à tous·tes",,"Toute reproduction même partielle est interdite sans accord exprès de(s) l'auteur(s) ou ayant-droit(s)",,FVNP0533,,
https://octaviana.fr/s/octaviana/item/176464,,"Allemand, 1er semestre 1986-1987","Université paris 8","Université de Paris VIII -- histoire",,,1986-1987,"Primary Source Document",application/pdf,FVNP0532,"Paris 8, V 65",fre,,,,Numérisé,,FVNP,,"XXe siècle","Accessible à tous·tes",,"Toute reproduction même partielle est interdite sans accord exprès de(s) l'auteur(s) ou ayant-droit(s)",,FVNP0532,,
https://octaviana.fr/s/octaviana/item/176463,,"Département d'allemand, 1986-1987","Université paris 8","Université de Paris VIII -- histoire",,,1986-1987,"Primary Source Document",application/pdf,FVNP0531,"Paris 8, V 65",fre,,,,Numérisé,,FVNP,,"XXe siècle","Accessible à tous·tes",,"Toute reproduction même partielle est interdite sans accord exprès de(s) l'auteur(s) ou ayant-droit(s)",,FVNP0531,,
https://octaviana.fr/s/octaviana/item/176462,,"Département d'italien, 1986-1987","Université paris 8","Université de Paris VIII -- histoire",,,1986-1987,"Primary Source Document",application/pdf,FVNP0530,"Paris 8, V 65",fre,,,,Numérisé,,FVNP,,"XXe siècle","Accessible à tous·tes",,"Toute reproduction même partielle est interdite sans accord exprès de(s) l'auteur(s) ou ayant-droit(s)",,FVNP0530,,
https://octaviana.fr/s/octaviana/item/176461,,"Département d'études des pays anglophones, guide des études de 1er cycle en anglais, 1986-1987","Université paris 8","Université de Paris VIII -- histoire",,,1986-1987,"Primary Source Document",application/pdf,FVNP0529,"Paris 8, V 65",fre,,,,Numérisé,,FVNP,,"XXe siècle","Accessible à tous·tes",,"Toute reproduction même partielle est interdite sans accord exprès de(s) l'auteur(s) ou ayant-droit(s)",,FVNP0529,,
https://octaviana.fr/s/octaviana/item/176460,,"Département d'études des pays anglophones, formation supérieure en traduction et interprétariat, 1986-1987","Université paris 8","Université de Paris VIII -- histoire",,,1986-1987,"Primary Source Document",application/pdf,FVNP0528,"Paris 8, V 65",fre,,,,Numérisé,,FVNP,,"XXe siècle","Accessible à tous·tes",,"Toute reproduction même partielle est interdite sans accord exprès de(s) l'auteur(s) ou ayant-droit(s)",,FVNP0528,,
https://octaviana.fr/s/octaviana/item/176459,,"Département d'études des pays anglophones, 1986-1987","Université paris 8","Université de Paris VIII -- histoire",,,1986-1987,"Primary Source Document",application/pdf,FVNP0527,"Paris 8, V 65",fre,,,,Numérisé,,FVNP,,"XXe siècle","Accessible à tous·tes",,"Toute reproduction même partielle est interdite sans accord exprès de(s) l'auteur(s) ou ayant-droit(s)",,FVNP0527,,
https://octaviana.fr/s/octaviana/item/176458,,"Département d'études anglophones, 1986-1987","Université paris 8","Université de Paris VIII -- histoire",,,1986-1987,"Primary Source Document",application/pdf,FVNP0526,"Paris 8, V 65",fre,,,,Numérisé,,FVNP,,"XXe siècle","Accessible à tous·tes",,"Toute reproduction même partielle est interdite sans accord exprès de(s) l'auteur(s) ou ayant-droit(s)",,FVNP0526,,
